Time,co2,temp,hum,lux,rad
162300,400,16.84148474,56.099001,569.0909091,4.495818182
162600,400,16.84391904,56.24352728,584.0283333,4.613823833
162900,400,16.84751254,56.35784136,634.2418182,5.010510364
163200,400,16.85667016,56.42856281,542.0825,4.28245175
163500,400,16.8748695,56.44412992,665,5.2535
163800,400,16.85114469,54.68422319,641.8766667,5.070825667
164100,400,16.52247551,50.84691741,943.6372727,7.454734454
164400,400,16.39357376,51.34561722,629.6963636,4.974601272
164700,400,16.47073701,51.56969554,574.4458333,4.538122083
165000,400,16.52757587,51.88936506,567.9536364,4.486833728
165300,400,16.57954618,52.17337812,592.4308333,4.680203583
165600,400,16.62170205,52.50718417,662.0472727,5.230173454
165900,400,16.65987805,52.81632659,713.055,5.6331345
166200,400,16.6926445,53.13605487,769.6209091,6.080005182
166500,400,16.71490097,53.48482597,692.0454545,5.467159091
166800,400,16.73298436,53.8427979,571.8758333,4.517819083
167100,400,16.75663186,54.1391562,709.5454545,5.605409091
167400,400,16.74063503,51.4784845,933.6108333,7.375525583
167700,400,16.44967847,47.64317873,1112.425455,8.788161095
168000,400,16.38020447,48.22563395,804.0258333,6.351804083
168300,400,16.47610791,48.36138314,812.6518182,6.419949364
168600,400,16.54639337,48.61942285,571.4583333,4.514520833
168900,400,16.59480885,49.04104599,534.3190909,4.221120818
169200,400,16.6323666,49.52693722,561.3636364,4.434772728
169500,400,16.67985477,49.93307785,715.1391667,5.649599417
169800,400,16.73483906,50.24254546,902.1972727,7.127358454
170100,400,16.76528716,50.66708991,612.2916667,4.837104167
170400,400,16.77332422,51.1301859,512.5763636,4.049353272
170700,400,16.77633812,51.68480646,535.9025,4.23362975
171000,400.1818182,16.7798157,52.21322206,565.6063636,4.468290272
171300,400.5,16.75570452,51.84798512,642.7272727,5.077545454
171600,400.6363636,16.68070484,51.65079748,617.0825,4.87495175
171900,401,16.71536465,51.8914863,458.1818182,3.619636364
172200,401,16.74786065,52.21625481,487.2208333,3.849044583
172500,401,16.77796099,52.58063679,579.3181818,4.576613636
172800,400.7272727,16.83116792,53.03819385,771.5283333,6.095073833
173100,400,16.89063453,53.46690852,770.6063636,6.087790272
173400,400,16.93785235,53.83917917,652.2916667,5.153104167
173700,400,16.96945972,54.15426374,626.29,4.947691
174000,400,16.99125257,54.40320786,507.8790909,4.012244818
174300,400,17.00628347,54.62548022,467.6383333,3.694342833
174600,400,17.00887234,54.86057499,320.6063636,2.532790272
174900,400,16.99735767,55.0600764,300.9033333,2.377136333
175200,400,16.99217993,55.06140718,277.1227273,2.189269546
175500,400,17.01903461,55.16368055,419.5833333,3.314708333
175800,400.5833333,17.03112888,55.1983427,375.0763636,2.963103272
176100,401.2727273,17.04086612,55.32150626,257.8027273,2.036641546
176400,402,17.06578883,55.64686185,253.2633333,2.000780333
176700,402,17.0863066,56.24770909,318.56,2.516624
177000,401.5454545,17.11636842,57.1560874,388.4725,3.06893275
177300,401.4166667,17.1489032,57.92524777,539.3954545,4.261224091
177600,402,17.17459873,58.0986815,499.375,3.9450625
177900,402,17.20871778,58.1353077,339.2436364,2.680024728
178200,402,17.22007791,57.92252491,266.25,2.103375
178500,401.25,16.91660063,52.85914995,269.6963636,2.130601272
178800,400.1818182,16.57672549,50.56729923,245.2263636,1.937288272
179100,401.0909091,16.68835551,50.70035995,238.055,1.8806345
179400,401.8333333,16.81273676,51.21408337,184.7727273,1.459704546
179700,402,16.9068246,52.13831765,150.695,1.1904905
180000,402,16.97595121,53.27890161,139.6981818,1.103615636
180300,402,17.02838545,54.49368443,130.3475,1.02974525
180600,402,17.06080429,55.54907465,87.87909091,0.694244818
180900,402,17.08024014,56.15390983,61.18083333,0.483328583
181200,402,17.09372545,56.42405232,48.48272727,0.383013545
181500,402.9166667,17.10531741,56.57671429,48.33090909,0.381814182
181800,403,17.11594338,56.76315791,49.17,0.388443
182100,403,17.12525559,56.90879446,49.17,0.388443
182400,403.8181818,17.12911958,57.0134107,64.58333333,0.510208333
182700,404,17.1359202,57.12939332,73.71181818,0.582323364
183000,404,17.13422004,57.2582048,69.79166667,0.551354167
183300,404,17.12850134,57.3329913,62.5,0.49375
183600,404,17.13209485,57.37946951,75.76333333,0.598530333
183900,404.2727273,17.1336018,57.41740554,92.87818182,0.733737636
184200,405,17.13684755,57.46725042,101.67,0.803193
184500,405,17.14314586,57.50408066,102.2233333,0.807564333
184800,405,17.13174709,57.55427051,92.34909091,0.729557818
185100,405,17.10531741,57.44900035,82.29083333,0.650097583
185400,405.3333333,17.11459098,57.49216801,56.97,0.450063
185700,405.7272727,17.11084291,57.71655214,35.76416667,0.282536917
186000,406,17.11041787,57.94993793,31.13545455,0.245970091
186300,406,17.10786764,58.17662113,23.33,0.184307
186600,406,17.11088155,58.34902813,20.22636364,0.159788273
186900,406.5833333,17.10531741,58.47249563,19.09363636,0.150839727
187200,407,17.09171618,58.53796388,14.44666667,0.114128667
187500,407,17.07796038,58.60206774,14.47181818,0.114327364
187800,407,17.05983829,58.67454404,14.17,0.111943
188100,407,17.03391095,58.74910681,10.45272727,0.082576545
188400,407.6363636,17.01393415,58.80952761,5.484166667,0.043324917
188700,408,16.99357096,58.86789669,2.5,0.01975
189000,408,16.97143035,58.91861753,1.67,0.013193
189300,408,16.95276732,58.97447563,0.83,0.006557
189600,408,16.93422021,59.05115163,0.83,0.006557
189900,408.4545455,16.91745054,59.12097722,0.069166667,0.000546417
190200,409,16.90129911,59.17123295,0,0
190500,409,16.88047226,59.20982371,0,0
190800,409,16.86095918,59.25750622,0,0
191100,409,16.88684783,59.21383196,69.02833333,0.545323833
191400,409.6666667,16.93700228,59.06698984,0,0
191700,409.3636364,16.92680137,59.11769598,0,0
192000,410,16.9170255,59.1966672,0,0
192300,410,16.89573498,59.22518765,0,0
192600,410,16.87834708,59.2283018,0,0
192900,410,16.86142286,59.22611743,0,0
193200,410,16.84901949,59.23528994,0,0
193500,410,16.83452958,59.25829537,0,0
193800,410,16.82054199,59.28271567,0,0
194100,410,16.80578161,59.29392755,0,0
194400,410,16.79588983,59.31684869,0,0
194700,410,16.78398879,59.34153124,0,0
195000,410,16.77749732,59.36148631,0,0
195300,410.6363636,16.76741235,59.38190442,0,0
195600,414.0833333,16.75895025,59.3991058,0,0
195900,416.4545455,16.75041087,59.42520815,0,0
196200,418.3333333,16.74225789,59.45250928,0,0
196500,421.0909091,16.73680969,59.4747041,0,0
196800,424,16.72881127,59.49745237,0,0
197100,427.6666667,16.72185612,59.51586038,0,0
197400,430.8181818,16.71428274,59.55023214,0,0
197700,433.6666667,16.70794582,59.57951295,0,0
198000,437.8181818,16.70323178,59.61794281,0,0
198300,440.7272727,16.69681759,59.64481245,0,0
198600,442.75,16.68986244,59.67182382,0,0
198900,447.0909091,16.68325506,59.6898631,0,0
199200,451.0833333,16.67919789,59.70473265,0,0
199500,456.1818182,16.67602944,59.73825217,0,0
199800,454.75,16.66806966,59.77255336,0,0
200100,454.2727273,16.66370337,59.79381988,0,0
200400,456.4545455,16.6536957,59.79768399,0,0
200700,456.5833333,16.64766791,59.78068595,0,0
201000,453.3636364,16.64117644,59.7495742,0,0
201300,449.4166667,16.64674056,59.6996328,0,0
201600,446.0909091,16.65732783,59.63431766,0,0
201900,441.6666667,16.66992436,59.54326954,0,0
202200,436.9090909,16.68410513,59.4466763,0,0
202500,432.4166667,16.69635391,59.33943263,0,0
202800,427.7272727,16.70423641,59.26485156,0,0
203100,421.7272727,16.70238171,59.20242985,0,0
203400,417.0833333,16.69728127,59.15969229,0,0
203700,414.0909091,16.68750542,59.11863634,0,0
204000,410.0833333,16.68244362,59.11747203,0,0
204300,410,16.66922885,59.09921598,0,0
204600,410,16.65740511,59.10111314,0,0
204900,410,16.6441517,59.1040829,0,0
205200,409.75,16.62865719,59.12661231,0,0
205500,409,16.6207747,59.16008651,0,0
205800,409,16.60779177,59.16108355,0,0
206100,409,16.5975909,59.17529038,0,0
206400,409,16.58762187,59.19938066,0,0
206700,409,16.57718917,59.21433431,0,0
207000,409,16.56722014,59.23369684,0,0
207300,408.1666667,16.55817846,59.24787035,0,0
207600,408,16.54724344,59.24900231,0,0
207900,408,16.53777673,59.24995,0,0
208200,408,16.52989425,59.2607171,0,0
208500,408,16.52259136,59.25526952,0,0
208800,408,16.51227458,59.25887671,0,0
209100,407,16.50303971,59.2659515,0,0
209400,407,16.49280022,59.27618451,0,0
209700,407,16.48688836,59.29024839,0,0
210000,407,16.47703526,59.28860348,0,0
210300,407,16.46818679,59.28287215,0,0
210600,407,16.463125,59.29250396,0,0
210900,406.9166667,16.4519968,59.28742454,0,0
211200,406,16.44863515,59.29262296,0,0
211500,,,,,0
211800,406,16.44411432,59.23492082,0,0
212100,406,16.44736005,59.16370543,0,0
212400,406,16.46138622,59.06865116,0,0
212700,406,16.47935363,58.96423729,0,0
213000,406,16.49496404,58.86231795,0,0
213300,405.6666667,16.50902886,58.75955822,0,0
213600,405.4545455,16.5271122,58.66317423,0,0
213900,405,16.53704258,58.5491088,0,0
214200,405,16.54705025,58.46710871,0,0
214500,405,16.56126963,58.39980916,0,0
214800,405,16.5669883,58.33127841,0,0
215100,405,16.57359568,58.28662899,0,0
215400,404.4166667,16.57904387,58.25230797,0,0
215700,404,16.58294647,58.21462478,0,0
216000,404,16.58924474,58.17780689,0,0
216300,404,16.5914472,58.15464926,0,0
216600,404,16.59712722,58.14169085,0,0
216900,404,16.59851825,58.11642822,0,0
217200,404,16.59909785,58.07977532,0,0
217500,404,16.60315501,58.07003606,0,0
217800,404,16.60844864,58.04861693,0,0
218100,404,16.61474691,58.03104046,0,0
218400,404,16.61949959,58.02774685,0,0
218700,404,16.62123837,58.03993818,0,0
219000,404,16.62819351,58.04176492,0,0
219300,404,16.62587513,58.0600665,0,0
219600,404,16.62541146,58.1044515,0,0
219900,404,16.61397412,58.14543589,0,0
220200,404,16.6091828,58.19844721,0,0
220500,404,16.59782274,58.24917924,0.553333333,0.004371333
220800,404,16.57858019,58.30546371,0.83,0.006557
221100,404,16.56637006,58.3633659,1.67,0.013193
221400,404,16.55215068,58.42834714,2.984166667,0.023574917
221700,404.1666667,16.55864214,58.41496591,79.39545455,0.627224091
222000,404.0909091,16.59357238,58.31305664,126.9466667,1.002878667
222300,404,16.60686442,58.31584716,134.7736364,1.064711728
222600,404,16.6160993,58.30431636,138.1925,1.09172075
222900,404.5,16.62587513,58.27871185,140.8327273,1.112578546
223200,405,16.63862622,58.28489574,142.8018182,1.128134364
223500,405,16.65091364,58.26514194,142.985,1.1295815
223800,405,16.65462305,58.26834683,146.7454545,1.159289091
224100,405,16.6348009,58.28100969,125.21,0.989159
224400,405,16.55771479,58.29440039,56.59181818,0.447075364
224700,405,16.50984029,58.30930364,67.65181818,0.534449364
225000,405,16.46729808,58.2918691,82.15333333,0.649011333
225300,404.8333333,16.43576817,58.25957244,94.31909091,0.745120818
225600,404.1818182,16.40698169,58.24807411,103.8191667,0.820171417
225900,404,16.38290924,58.27593554,118.1818182,0.933636364
226200,404,16.36192795,58.33839485,135.695,1.0719905
226500,404,16.35137936,58.3792996,153.3336364,1.211335728
226800,404,16.34450152,58.44803743,167.0833333,1.319958333
227100,404,16.33839647,58.52347017,180.6063636,1.426790272
227400,404,16.33727592,58.59060747,201.2118182,1.589573364
227700,404,16.33978749,58.61008102,221.7358333,1.751713083
228000,404,16.34303322,58.62743707,241.3636364,1.906772728
228300,404,16.35172711,58.64183684,263.4033333,2.080886333
228600,404,16.36297122,58.61366895,287.6518182,2.272449364
228900,404,16.37807929,58.5799387,309.2358333,2.442963083
229200,404,16.39728315,58.53272457,330.2272727,2.608795454
229500,404,16.4111934,58.45438597,336.8181818,2.660863636
229800,404,16.42865849,58.37480871,335.625,2.6514375
230100,404,16.44179595,58.33629061,328.8645455,2.598029909
230400,404,16.45118537,58.28903691,332.1541667,2.624017917
230700,404,16.45895193,58.26162275,341.6672727,2.699171454
231000,403,16.35597748,57.84339627,361.6666667,2.857166667
231300,402,16.33190503,58.16836549,337.4990909,2.666242818
231600,402.3636364,16.3734039,58.04239097,339.4441667,2.681608917
231900,403,16.42139425,57.94452355,364.3936364,2.878709728
232200,403,16.46478651,57.92483049,385,3.0415
232500,403.2727273,16.51552031,57.89954578,389.7925,3.07936075
232800,404,16.56188787,57.86663407,387.8781818,3.064237636
233100,404.0909091,16.61312405,57.88166946,406.8066667,3.213772667
233400,404.5833333,16.67224275,57.92060784,408.9390909,3.230618818
233700,404,16.71258259,57.93479066,425.1383333,3.358592833
234000,405,16.75477716,57.98705851,466.1363636,3.682477272
234300,405,16.77888835,58.00458689,370.415,2.9262785
234600,,,,,0
234900,400.5454545,16.11907889,55.61447209,734.8490909,5.805307818
235200,400,15.72773923,56.52035703,729.47,5.762813
235500,400.2727273,15.9211677,56.7222216,526.7383333,4.161232833
235800,401.3333333,16.16405504,56.96045707,539.6972727,4.263608454
236100,401,16.35725259,56.73236387,548.75,4.335125
236400,402,16.52664853,56.5419937,599.3936364,4.735209728
236700,402,16.64674056,56.49875177,614.1663636,4.851914272
237000,402,16.75296109,56.52148798,611.3891667,4.829974417
237300,401.5,16.838239,56.63886111,623.6363636,4.926727272
237600,401,16.90469941,56.87718623,619.2375,4.89197625
237900,401,16.96389558,57.13740024,602.1981818,4.757365636
238200,401.7272727,17.01563431,57.27458756,622.5675,4.91828325
238500,402,17.06775946,57.27158771,659.5454545,5.210409091
238800,401.8181818,16.99565751,57.13801164,646.5958333,5.108107083
239100,401.3636364,17.03391095,57.22502843,659.6209091,5.211005182
239400,401.8333333,17.06729578,57.36437876,591.59,4.673561
239700,401,17.0721644,57.64794181,592.2225,4.67855775
240000,401,17.08352452,57.91428102,594.1663636,4.693914272
240300,401,17.08449052,58.02266735,505.3466667,3.992238667
240600,401,17.0798151,58.17170316,430,3.397
240900,401.1818182,17.07726487,58.41647936,350.3475,2.76774525
241200,401,17.08491556,58.65358744,450.3036364,3.557398728
241500,401,17.09809175,58.83010386,616.5283333,4.870573833
241800,401,17.09187074,59.10254824,385.1518182,3.042699364
242100,402,17.10160798,59.39446856,312.4245455,2.468153909
242400,402,17.11764353,59.6604467,229.2358333,1.810963083
242700,403,17.17023243,59.89194468,438.7881818,3.466426636
243000,403.9090909,17.24473019,60.25064233,689.0283333,5.443323833
243300,404.1666667,17.31258194,60.85190211,713.3336364,5.635335728
243600,405,17.37819262,61.83854248,804.3758333,6.354569083
243900,405,17.42201038,62.90415021,808.1818182,6.384636364
244200,405.7272727,17.43854831,63.52706868,624.3181818,4.932113636
244500,406,17.45261328,63.83712179,560.0008333,4.424006583
244800,405.8333333,17.48136146,63.95173693,843.94,6.667126
245100,405.3636364,17.46022536,63.91143641,795.2075,6.28213925
245400,405,17.46374161,63.93958471,641.5927273,5.068582546
245700,405,17.47127641,63.8266142,662.1508333,5.230991583
246000,405,17.47208785,63.78097816,641.5163636,5.067979272
246300,405,17.44194863,63.78547428,439.7216667,3.473801167
246600,405,17.43035663,63.73909457,396.2881818,3.130676636
246900,404.8181818,17.43387287,63.60297143,687.0445455,5.427651909
247200,404.1818182,17.42108302,63.50856768,493.2641667,3.896786917
247500,404,17.43360239,63.33244601,728.1809091,5.752629182
247800,404,17.4500244,63.12827282,775.2091667,6.124152417
248100,404,17.46281425,62.9134829,697.1963636,5.507851272
248400,404,17.46405073,62.74534252,730.0683333,5.767539833
248700,404,17.4614232,62.67775277,613.5609091,4.847131182
249000,404,17.46532585,62.58327551,683.5609091,5.400131182
249300,404,17.46606001,62.50112449,611.1108333,4.827775583
249600,403.5,17.47208785,62.40261384,758.2581818,5.990239636
249900,403.0909091,17.4564,62.36304171,599.5141667,4.736161917
250200,403,17.45261328,62.31996833,582.1972727,4.599358454
250500,403,17.47722698,62.18248065,696.32,5.500928
250800,403,17.49851764,62.02131045,886.5145455,7.003464909
251100,403,17.49677884,61.92003971,723.265,5.7137935
251400,403,17.50547285,61.82598848,786.44,6.212876
251700,403,17.50910501,61.75105927,786.6675,6.21467325
252000,402.6363636,17.4971266,61.74443566,578.1818182,4.567636364
252300,402,17.49527188,61.75701355,631.4372727,4.988354454
252600,402,17.50145428,61.71208698,726.0408333,5.735722583
252900,402,17.51891959,61.66495595,630.1509091,4.978192182
253200,402,17.54438338,61.60090967,647.0141667,5.111411917
253500,402,17.59496324,61.42446577,906.8945455,7.164466909
253800,402,17.63789239,61.25333481,838.195,6.6217405
254100,402,17.65895125,61.14420626,715.2272727,5.650295454
254400,401.5,17.70902885,61.00113912,973.4836364,7.690520728
254700,401,17.76030433,60.82050127,1064.235,8.4074565
255000,401,17.80222891,60.66277842,996.3636364,7.871272728
255300,401,17.82788599,60.57404637,1035.486667,8.180344669
255600,401,17.85369764,60.50645729,942.4254545,7.445161091
255900,401,17.87931609,60.43419682,1027.846667,8.119988669
256200,401,17.88290963,60.41296792,938.9390909,7.417618818
256500,400.9166667,17.89403801,60.40183629,877.7290909,6.934059818
256800,400,17.89631778,60.41688096,858.9583333,6.785770833
257100,400,17.91629478,60.33794153,975.3018182,7.704884364
257400,400,17.93882203,60.2388507,1004.0975,7.93237025
257700,400,17.9533894,60.19910748,998.7127273,7.889830546
258000,400,17.95497365,60.21636284,864.0975,6.82637025
258300,400,17.95199835,60.22696577,911.3654545,7.199787091
258600,400,17.94774793,60.2341643,929.5825,7.34370175
258900,400,17.95292572,60.2427506,968.7118182,7.652823364
259200,400,17.94902305,60.24958492,954.0918182,7.537325364
259500,400,17.94782521,60.25468869,907.2916667,7.167604167
259800,400,17.96359043,60.20924797,1201.514545,9.491964906
260100,400,17.98812699,60.13930368,1244.721667,9.833301169
260400,400,17.99604824,60.11789269,1089.319091,8.605620819
260700,400,17.99407759,60.117713,1111.249167,8.778868419
261000,400,17.97425513,60.18082171,938.8636364,7.417022728
261300,400,17.96498148,60.22708706,930.2263636,7.348788272
261600,400,17.98387656,60.17680054,1128.333333,8.913833331
261900,400,18.02433291,60.06694775,1327.879091,10.49024482
262200,400,18.03573179,60.02428541,1136.32,8.976928
262500,400,18.06420968,59.96576014,1268.181818,10.01863636
262800,400,18.08631193,59.87352581,1272.5,10.05275
263100,400,18.11706961,59.80674817,1258.180909,9.939629181
263400,400,18.12839123,59.75538343,1266.875,10.0083125
263700,400,18.07070125,59.95184677,664.6972727,5.251108454
264000,400,18.00172836,60.16183435,493.1827273,3.896143546
264300,400,17.94365206,60.31591925,464.6508333,3.670741583
264600,400,17.90609376,60.43796085,462.1209091,3.650755182
264900,400,17.87209037,60.53341793,394.8625,3.11941375
265200,400,17.83932348,60.60624694,450.7572727,3.560982454
265500,400,17.79133238,60.74203901,252.6383333,1.995842833
265800,400,17.74241393,60.87089917,160.3027273,1.266391546
266100,400,17.70292371,60.99529441,135.9072727,1.073667454
266400,400,17.65987861,61.1077299,135.695,1.0719905
266700,400,17.64411345,61.20128001,167.1972727,1.320858454
267000,400,17.62259091,61.25255548,189.4441667,1.496608917
267300,400,17.59820901,61.31153971,177.5754545,1.402846091
267600,400,17.58093689,61.35875117,142.985,1.1295815
267900,400,17.5643603,61.39247076,139.9990909,1.105992818
268200,400,17.550759,61.42088896,185.1391667,1.462599417
268500,400,17.5402489,61.45360498,149.2427273,1.179017546
268800,400,17.52143119,61.4839899,119.5858333,0.944728083
269100,400,17.50779125,61.51125838,118.2590909,0.934246818
269400,400,17.49202611,61.53833072,87.65181818,0.692449364
269700,400,17.47467674,61.58382346,44.79166667,0.353854167
270000,400,17.45400432,61.63268828,15.98454545,0.126277909
270300,400,17.44152359,61.68759189,13.33,0.105307
270600,400,17.42942927,61.72063029,17.34909091,0.137057818
270900,400,17.42112167,61.74879386,11.67,0.092193
271200,400,17.35431311,61.79679238,14.58333333,0.115208333
271500,400,17.38769806,61.68601657,18.18090909,0.143629182
271800,400,17.44449888,61.63616443,8.886666667,0.070204667
272100,400,17.51196438,61.54595173,7.5,0.05925
272400,400.5454545,17.57966177,61.64829276,12.43083333,0.098203583
272700,401.5833333,17.64457713,62.01633544,16.21272727,0.128080545
273000,402.2727273,17.70929933,62.8139794,13.82083333,0.109184583
273300,403,17.75400598,63.98198917,9.471818182,0.074827364
273600,403,17.79048229,64.81593324,7.2925,0.05761075
273900,403,17.81567569,65.19655005,3.33,0.026307
274200,403,17.84025085,65.21423646,2.5,0.01975
274500,403.6363636,17.86018919,65.05609471,1.67,0.013193
274800,404,17.87085388,64.82421474,0.83,0.006557
275100,404,17.88909206,64.62190268,0,0
275400,404,17.90192062,64.4772199,0,0
275700,405,17.9124694,64.355082,3.33,0.026307
276000,405,17.91861319,64.26369745,0.2775,0.00219225
276300,405,17.91397636,64.21120039,0,0
276600,405.9090909,17.90609376,64.18737911,0,0
276900,406,17.89357433,64.20749228,0,0
277200,406,17.87166533,64.22397956,0,0
277500,407,17.85323395,64.24928422,0,0
277800,407,17.83468666,64.27812864,0,0
278100,407,17.81215943,64.3074584,0,0
278400,407.4166667,17.78970949,64.34549162,0,0
278700,408,17.7692302,64.37700223,0,0
279000,408,17.74890548,64.40446357,0,0
279300,408,17.74160249,64.40839051,0,0
279600,408.6666667,17.73035821,64.42568927,0,0
279900,409,17.71950033,64.43963041,0,0
280200,409,17.71227462,64.45251475,0,0
280500,409,17.70334875,64.46796054,0,0
280800,409,17.68955422,64.47095916,0,0
281100,409,17.68028059,64.48258243,0,0
281400,409.2727273,17.67147065,64.4972306,0,0
281700,410,17.66358806,64.51049615,0,0
282000,410,17.65319387,64.52357248,0,0
282300,410,17.64689553,64.5399275,0,0
282600,410,17.64411345,64.55142003,0,0
282900,410,17.63661727,64.57044882,0,0
283200,410,17.62742092,64.5879418,0,0
283500,410,17.6204657,64.60619848,0,0
283800,410,17.60933736,64.619312,0,0
284100,410,17.61068976,64.62095354,0,0
284400,409.1666667,17.6033095,64.61743909,0,0
284700,409,17.6017639,64.59953064,0,0
285000,409,17.59125379,64.58532016,0,0
285300,408.8333333,17.57780705,64.58504031,0,0
285600,408,17.56691054,64.58448732,0,0
285900,407.9166667,17.55369564,64.54259335,0,0
286200,407,17.54438338,64.46846268,0,0
286500,407,17.53004792,64.35933743,0,0
286800,406.4545455,17.52100615,64.23443633,0,0
287100,406,17.50964597,64.0992693,0,0
287400,405.1818182,17.49975412,63.95781194,0,0
287700,405,17.49017139,63.79669757,0,0
288000,404,17.48089778,63.6568378,0,0
288300,404,17.47340161,63.50626854,0,0
288600,403.1666667,17.46745105,63.3439606,0,0
288900,403,17.45682504,63.19135652,0,0
289200,402.4166667,17.4498312,63.03945861,0,0
289500,402,17.44662407,62.88282528,0,0
289800,401.4166667,17.45168592,62.69445544,0,0
290100,401,17.45810016,62.49089614,0,0
290400,400.0909091,17.46884209,62.24226944,0,0
290700,400,17.48646195,61.9932988,0,0
291000,400,17.50187932,61.72233138,0,0
291300,400,17.51845591,61.47428577,0,0
291600,400,17.53163216,61.25814583,0,0
291900,400,17.54395834,61.06991316,0,0
292200,400,17.55415932,60.92597293,0,0
292500,400,17.56714239,60.8129289,0,0
292800,400,17.57734337,60.73938437,0,0
293100,400,17.58561234,60.6620615,0,0
293400,400,17.58661698,60.60897671,0,0
293700,400,17.59411316,60.56529987,0,0
294000,400,17.59913637,60.54466507,0,0
294300,400,17.60048878,60.52841421,0,0
294600,400,17.60006373,60.5147811,0,0
294900,400,17.59411316,60.53088983,0,0
295200,400,17.58754435,60.55880361,0,0
295500,400,17.57224288,60.61638061,0,0
295800,400,17.55670957,60.66946071,0,0
296100,400,17.53978522,60.72331241,0,0
296400,400,17.52185623,60.76814894,0,0
296700,400,17.50964597,60.80650491,0,0
297000,400,17.49380355,60.82299733,0,0
297300,400,17.4804341,60.83699213,0,0
297600,400,17.46702601,60.84722298,0,0
297900,400,17.45354064,60.84477258,0,0
298200,400,17.4475128,60.83432931,0,0
298500,400,17.43344783,60.82601911,0,0
298800,400,17.42201038,60.81175641,0,0
299100,400,17.4151711,60.8088367,0,0
299400,400,17.40670894,60.79172376,0,0
299700,400,17.39901958,60.78339601,0,0
300000,400,17.39279854,60.76364963,0,0
300300,400,17.38371814,60.74219777,0,0
300600,400,17.36868718,60.7087045,0,0
300900,400,17.36265935,60.69623644,0,0
301200,400,17.35439039,60.67334847,0,0
301500,400,17.35060367,60.65964065,0,0
301800,400,17.3416392,60.64947784,0,0
302100,400,17.33483856,60.64922424,0,0
302400,400,17.33016312,60.621954,0,0
302700,400,17.32371025,60.60659391,0,0
303000,400,17.31536402,60.58488792,0,0
303300,400,17.31188642,60.55738269,0,0
303600,400,17.30377203,60.53159155,0,0
303900,400,17.30168547,60.50297279,0,0
304200,400,17.29496212,60.48299673,0,0
304500,400,17.28893428,60.46795568,0,0
304800,400,17.28337013,60.45251556,0,0
305100,400,17.2740579,60.41285437,0,0
305400,400,17.27177815,60.37742637,0,0
305700,400,17.26621399,60.30821083,0,0
306000,400,17.2600316,60.2941365,0,0
306300,400,17.25183994,60.2588424,0,0
306600,400,17.24047979,60.23230779,0,0
306900,400,17.23746588,60.19528269,0.452727273,0.003576545
307200,400,17.23367917,60.16924546,1.39,0.010981
307500,400,17.2370022,60.19120483,2.5,0.01975
307800,400,17.2502557,60.25044307,4.17,0.032943
308100,400,17.26667767,60.29150467,6.041666667,0.047729167
308400,400,17.28383381,60.27206577,9.17,0.072443
308700,400,17.31103634,60.20600769,13.75,0.108625
309000,400,17.33298384,60.15481093,18.18090909,0.143629182
309300,400,17.36331623,60.11791718,22.84583333,0.180482083
309600,400,17.3960443,60.12592804,27.72636364,0.219038273
309900,400,17.42293774,60.15715373,38.03,0.300437
310200,400,17.44577399,60.21861461,44.6525,0.35275475
310500,400,17.46884209,60.28668477,45.83363636,0.362085727
310800,400,17.48827803,60.32947683,44.51333333,0.351655333
311100,400,17.50779125,60.35300202,71.89454545,0.567966909
311400,400,17.52908192,60.36216006,69.3775,0.54808225
311700,400,17.54998619,60.37332887,69.54363636,0.549394727
312000,400,17.56266014,60.38751902,53.4,0.42186
312300,400,17.57873441,60.39401373,57.72727273,0.456045455
312600,400,17.59635429,60.40806727,66.51727273,0.525486455
312900,400.8181818,17.61324001,60.42580605,77.15083333,0.609491583
313200,401,17.63066669,60.43663876,80.90636364,0.639160273
313500,401,17.6493685,60.44432151,97.49916667,0.770243417
313800,401.25,17.67193433,60.43511257,99.39636364,0.785231273
314100,402,17.69739817,60.42388783,110.6933333,0.874477333
314400,402,17.71737512,60.40841807,125.5290909,0.991679818
314700,402,17.73035821,60.42275526,127.0472727,1.003673454
315000,402,17.73182653,60.47627829,121.9458333,0.963372083
315300,402.8333333,17.72525771,60.55342341,115,0.9085
315600,403,17.71524991,60.61546805,101.53,0.802087
315900,403,17.70392835,60.66704223,71.59090909,0.565568182
316200,403,17.68039651,60.69652825,37.77833333,0.298448833
316500,403,17.65570548,60.71944222,34.92545455,0.275911091
316800,403,17.63746735,60.74182865,58.68083333,0.463578583
317100,402,17.62278411,60.76092389,58.33,0.460807
317400,402.4545455,17.61582889,60.75043208,66.67,0.526693
317700,402.9090909,17.60558927,60.70583255,67.6375,0.53433625
318000,403,17.59681797,60.66680263,67.04545455,0.529659091
318300,403,17.59411316,60.63086428,79.02833333,0.624323833
318600,403,17.58754435,60.60445727,88.55909091,0.699616818
318900,403,17.58646242,60.59886623,83.75083333,0.661631583
319200,403,17.58337122,60.61490299,87.27272727,0.689454545
319500,403,17.58476226,60.60076878,113.7136364,0.898337728
319800,403.1818182,17.59836357,60.56783433,158.4725,1.25193275
320100,404,17.63344878,60.49207382,404.8481818,3.198300636
320400,404,17.65914445,60.40573357,466.25,3.683375
320700,404,17.68538109,60.34393205,447.1972727,3.532858454
321000,404,17.69867329,60.32301585,377.7083333,2.983895833
321300,404.25,17.70856517,60.31258858,334.1654545,2.639907091
321600,405,17.72035041,60.30918826,289.5133333,2.287155333
